time,温度,湿度,A,B,C,是否故障
2025-04-01 00:06:38,22.107,66.587,98.889,67.113,84.674,0
2025-04-01 00:06:39,22.206,68.094,98.621,66.435,84.202,0
2025-04-01 00:06:40,22.666,66.761,99.639,67.817,83.604,0
2025-04-01 00:06:41,22.34,65.406,99.85,66.903,83.58,0
2025-04-01 00:06:42,22.589,66.809,99.051,67.274,85.523,0
2025-04-01 00:06:43,22.395,66.565,99.629,67.563,83.457,0
2025-04-01 00:06:44,22.234,67.75,100.32,68.432,84.65,0
2025-04-01 00:06:45,22.437,66.795,99.449,66.603,85.118,0
2025-04-01 00:06:46,23.242,67.396,100.242,68.125,86.046,0
2025-04-01 00:06:47,22.572,67.721,99.427,67.588,81.751,0
2025-04-01 00:06:48,22.721,66.826,99.624,67.385,84.561,0
2025-04-01 00:06:49,23.112,69.486,99.658,67.837,85.254,0
2025-04-01 00:06:50,22.909,67.964,98.174,67.239,84.315,0
2025-04-01 00:06:51,23.005,66.511,97.333,68.232,85.611,0
2025-04-01 00:06:52,23.579,66.503,97.33,67.384,84.189,0
2025-04-01 00:06:53,23.21,67.603,98.259,67.945,85.42,0
2025-04-01 00:06:54,22.733,68.117,98.057,67.0,84.976,0
2025-04-01 00:06:55,23.225,67.717,97.32,69.156,83.416,0
2025-04-01 00:06:56,22.883,67.021,97.501,69.046,83.89,0
2025-04-01 00:06:57,22.999,67.528,98.322,68.42,85.176,0
2025-04-01 00:06:58,23.467,67.233,98.737,68.024,82.514,0
2025-04-01 00:06:59,23.205,68.903,98.599,67.95,83.573,0
2025-04-01 00:07:00,23.135,67.883,98.212,68.914,84.401,0
2025-04-01 00:07:01,23.092,68.966,98.941,68.377,82.088,0
2025-04-01 00:07:02,23.343,68.651,98.311,68.394,83.606,0
2025-04-01 00:07:03,23.254,68.871,98.482,68.273,82.577,0
2025-04-01 00:07:04,23.664,68.383,98.917,68.524,82.63,0
2025-04-01 00:07:05,23.467,68.262,98.588,69.028,84.089,0
2025-04-01 00:07:06,23.393,68.197,98.301,68.667,82.588,0
2025-04-01 00:07:07,24.399,68.339,97.674,68.207,82.485,0
2025-04-01 00:07:08,23.6,67.706,96.566,68.633,82.25,0
2025-04-01 00:07:09,23.316,68.29,96.332,68.388,81.722,0
2025-04-01 00:07:10,23.189,69.574,95.865,68.677,83.975,0
2025-04-01 00:07:11,23.25,70.351,97.085,68.204,81.819,0
2025-04-01 00:07:12,23.204,68.32,96.369,67.661,80.278,0
2025-04-01 00:07:13,23.614,69.267,96.466,68.792,79.434,0
2025-04-01 00:07:14,23.656,70.019,95.927,67.869,79.661,0
2025-04-01 00:07:15,23.866,69.837,95.103,67.749,80.773,0
2025-04-01 00:07:16,23.404,70.942,95.543,68.712,80.202,0
2025-04-01 00:07:17,23.587,70.646,95.693,67.908,78.591,0
2025-04-01 00:07:18,23.573,69.684,95.87,68.383,77.268,0
2025-04-01 00:07:19,24.259,70.235,95.588,69.181,78.598,0
2025-04-01 00:07:20,23.822,69.078,95.966,67.992,79.678,0
2025-04-01 00:07:21,23.927,69.807,94.27,68.813,78.877,0
2025-04-01 00:07:22,24.143,69.927,94.269,68.442,78.357,0
2025-04-01 00:07:23,23.888,70.198,93.191,69.092,78.177,0
2025-04-01 00:07:24,23.812,69.478,92.552,69.108,77.605,0
2025-04-01 00:07:25,23.709,71.207,93.834,67.928,76.165,0
2025-04-01 00:07:26,23.758,70.24,92.92,68.163,78.947,0
2025-04-01 00:07:27,23.841,69.873,92.233,68.572,75.656,0
2025-04-01 00:07:28,23.786,68.662,92.88,68.019,74.081,0
2025-04-01 00:07:29,23.79,69.88,91.499,68.587,75.781,0
2025-04-01 00:07:30,24.434,69.895,91.331,68.057,76.131,0
2025-04-01 00:07:31,23.461,70.725,91.547,68.299,75.304,0
2025-04-01 00:07:32,23.241,72.742,91.684,68.775,75.211,0
2025-04-01 00:07:33,23.971,70.08,91.063,69.13,75.275,0
2025-04-01 00:07:34,24.266,72.541,90.547,67.253,73.326,0
2025-04-01 00:07:35,23.766,71.343,89.494,68.001,75.238,0
2025-04-01 00:07:36,24.091,70.721,90.798,68.108,73.798,0
2025-04-01 00:07:37,24.328,71.895,90.707,67.825,73.064,0
2025-04-01 00:07:38,23.752,70.82,90.297,67.893,74.739,0
2025-04-01 00:07:39,23.874,72.215,89.751,67.295,71.618,0
2025-04-01 00:07:40,23.551,72.104,88.695,67.359,75.147,0
2025-04-01 00:07:41,23.592,71.664,89.511,67.167,71.59,0
2025-04-01 00:07:42,23.646,72.102,89.081,67.78,71.915,0
2025-04-01 00:07:43,23.97,72.531,89.557,67.737,72.52,0
2025-04-01 00:07:44,24.178,72.017,89.547,68.421,69.906,0
2025-04-01 00:07:45,23.918,72.355,89.779,67.144,69.807,0
2025-04-01 00:07:46,23.431,71.204,89.008,68.374,71.386,0
2025-04-01 00:07:47,23.434,70.711,88.022,67.929,69.154,0
2025-04-01 00:07:48,23.535,72.489,87.322,67.161,70.248,0
2025-04-01 00:07:49,23.624,71.789,87.62,67.469,69.716,0
2025-04-01 00:07:50,23.77,72.622,89.123,68.285,69.064,0
2025-04-01 00:07:51,23.119,72.188,87.516,66.368,68.787,0
2025-04-01 00:07:52,23.224,73.137,87.178,67.507,69.276,0
2025-04-01 00:07:53,24.046,71.942,87.996,67.072,68.765,0
2025-04-01 00:07:54,23.621,73.002,88.406,67.31,67.996,0
2025-04-01 00:07:55,23.574,73.56,89.207,66.925,66.874,0
2025-04-01 00:07:56,22.997,73.411,89.756,67.218,70.646,0
2025-04-01 00:07:57,23.691,72.631,90.038,67.698,68.231,0
2025-04-01 00:07:58,23.512,72.489,90.415,66.793,69.512,0
2025-04-01 00:07:59,22.874,74.017,90.476,67.087,67.647,0
2025-04-01 00:08:00,22.906,72.916,90.082,67.086,67.561,0
2025-04-01 00:08:01,23.429,72.996,90.251,67.281,69.219,0
2025-04-01 00:08:02,22.806,73.364,91.697,66.424,66.964,0
2025-04-01 00:08:03,23.342,73.039,91.93,65.673,66.393,0
2025-04-01 00:08:04,22.961,72.415,91.779,66.16,68.892,0
2025-04-01 00:08:05,23.281,75.291,92.078,65.379,66.753,0
2025-04-01 00:08:06,23.314,73.854,92.68,66.356,66.331,0
2025-04-01 00:08:07,23.555,71.852,92.777,66.066,66.27,0
2025-04-01 00:08:08,22.425,73.256,94.155,66.341,65.726,0
2025-04-01 00:08:09,22.471,73.623,92.432,65.593,65.692,0
2025-04-01 00:08:10,22.835,74.151,93.186,65.862,66.869,0
2025-04-01 00:08:11,23.33,73.662,93.119,65.389,68.165,0
2025-04-01 00:08:12,22.932,72.735,93.534,65.205,65.765,0
2025-04-01 00:08:13,22.324,73.125,93.321,65.636,69.08,0
2025-04-01 00:08:14,22.961,73.906,93.849,65.444,66.076,0
2025-04-01 00:08:15,22.618,74.445,93.621,65.035,66.142,0
2025-04-01 00:08:16,22.982,73.856,93.822,65.71,66.074,0
2025-04-01 00:08:17,22.2,73.421,94.866,64.455,67.333,0
2025-04-01 00:08:18,22.781,74.398,95.092,64.291,68.231,0
2025-04-01 00:08:19,22.873,74.756,96.004,64.303,67.881,0
2025-04-01 00:08:20,22.113,73.785,96.136,64.283,66.274,0
2025-04-01 00:08:21,22.407,74.081,96.601,64.837,67.163,0
2025-04-01 00:08:22,22.453,73.952,96.012,63.747,67.87,0
2025-04-01 00:08:23,20.351,74.575,96.268,31.785,66.575,1
2025-04-01 00:08:24,21.865,72.911,96.441,32.435,67.124,1
2025-04-01 00:08:25,22.083,74.031,98.326,32.051,68.364,1
2025-04-01 00:08:26,20.191,73.028,98.611,31.719,67.9,1
2025-04-01 00:08:27,21.015,73.144,97.264,31.572,67.948,1
2025-04-01 00:08:28,23.326,73.11,98.564,31.767,67.788,1
2025-04-01 00:08:29,20.95,73.789,97.8,31.9,68.393,1
2025-04-01 00:08:30,19.008,73.859,102.269,31.49,69.303,1
2025-04-01 00:08:31,21.209,74.128,97.27,31.42,67.284,1
2025-04-01 00:08:32,21.694,72.592,95.372,31.683,67.953,1
2025-04-01 00:08:33,21.995,72.389,99.746,31.722,67.147,1
2025-04-01 00:08:34,20.903,73.375,98.986,31.42,68.393,1
2025-04-01 00:08:35,20.84,73.362,93.813,31.198,67.956,1
2025-04-01 00:08:36,21.342,74.102,96.867,31.054,68.142,1
2025-04-01 00:08:37,20.957,73.63,95.867,31.571,68.563,1
2025-04-01 00:08:38,19.595,72.675,94.041,31.444,68.662,1
2025-04-01 00:08:39,21.53,74.26,99.723,31.825,69.741,1
2025-04-01 00:08:40,22.946,72.316,97.395,31.305,69.146,1
2025-04-01 00:08:41,20.753,72.503,97.616,31.501,69.878,1
2025-04-01 00:08:42,20.847,74.573,96.055,31.423,71.232,1
2025-04-01 00:08:43,21.242,73.391,100.331,31.283,71.357,1
2025-04-01 00:08:44,20.207,71.329,99.2,31.2,72.464,1
2025-04-01 00:08:45,21.619,73.215,98.447,31.203,70.456,1
2025-04-01 00:08:46,22.788,72.948,99.613,31.54,70.995,1
2025-04-01 00:08:47,21.652,73.24,97.537,31.247,73.278,1
2025-04-01 00:08:48,19.6,71.639,105.787,31.401,73.19,1
2025-04-01 00:08:49,21.366,72.336,97.05,31.015,73.184,1
2025-04-01 00:08:50,18.872,71.396,94.523,31.114,70.784,1
2025-04-01 00:08:51,20.217,72.169,99.509,31.068,76.097,1
2025-04-01 00:08:52,20.284,72.425,95.096,31.109,81.189,1
2025-04-01 00:08:53,20.401,72.723,98.821,30.9,69.731,1
2025-04-01 00:08:54,20.2,71.172,106.837,31.314,70.915,1
2025-04-01 00:08:55,20.877,72.041,101.416,31.432,78.015,1
2025-04-01 00:08:56,21.557,73.089,104.902,30.829,80.95,1
2025-04-01 00:08:57,20.548,71.837,99.866,31.064,71.348,1
2025-04-01 00:08:58,24.222,72.872,104.435,31.029,63.033,1
2025-04-01 00:08:59,21.93,72.397,106.509,31.566,83.128,1
2025-04-01 00:09:00,17.993,70.34,100.74,15.149,63.029,1
2025-04-01 00:09:01,21.675,56.838,103.554,15.065,67.675,1
2025-04-01 00:09:02,21.504,57.046,102.237,15.165,71.346,1
2025-04-01 00:09:03,22.426,55.885,105.279,15.086,68.769,1
2025-04-01 00:09:04,23.4,56.837,99.313,15.001,77.847,1
2025-04-01 00:09:05,19.746,56.813,109.183,14.976,74.551,1
2025-04-01 00:09:06,21.54,54.61,102.946,15.148,85.671,1
2025-04-01 00:09:07,24.062,55.454,95.812,15.046,78.585,1
2025-04-01 00:09:08,22.15,36.596,98.121,14.916,85.06,1
2025-04-01 00:09:09,19.948,37.394,102.524,15.244,71.744,1
2025-04-01 00:09:10,21.744,36.618,104.301,15.32,71.539,1
2025-04-01 00:09:11,18.513,36.485,100.155,15.098,93.595,1
2025-04-01 00:09:12,17.581,36.524,101.225,15.107,82.36,1
2025-04-01 00:09:13,21.053,35.987,105.847,15.108,77.063,1
2025-04-01 00:09:14,20.496,36.212,106.214,14.929,75.66,1
2025-04-01 00:09:15,22.005,37.575,98.443,15.136,67.609,1
2025-04-01 00:09:16,21.366,36.504,108.28,15.314,81.363,1
2025-04-01 00:09:17,16.885,36.976,113.44,15.083,80.764,1
2025-04-01 00:09:18,23.914,37.575,115.353,7.13,80.966,1
2025-04-01 00:09:19,24.155,36.145,107.42,7.144,82.877,1
2025-04-01 00:09:20,22.884,35.203,115.81,7.31,81.202,1
2025-04-01 00:09:21,37.082,35.971,102.348,7.178,81.411,1
2025-04-01 00:09:22,35.572,16.154,99.947,7.198,83.035,1
2025-04-01 00:09:23,36.518,17.353,105.606,7.157,83.04,1
2025-04-01 00:09:24,36.424,16.18,113.547,7.147,82.34,1
2025-04-01 00:09:25,38.483,15.29,112.192,7.223,83.515,1
2025-04-01 00:09:26,25.938,15.769,115.206,7.041,83.845,1
2025-04-01 00:09:27,33.45,16.439,117.669,7.196,81.734,1
2025-04-01 00:09:28,37.799,15.469,123.863,7.232,83.581,1
2025-04-01 00:09:29,36.048,-0.538,110.853,7.181,83.717,1
2025-04-01 00:09:30,32.306,-0.372,127.678,7.124,85.376,1
2025-04-01 00:09:31,35.953,0.023,122.739,7.187,83.459,1
2025-04-01 00:09:32,31.869,0.254,117.819,7.216,84.525,1
2025-04-01 00:09:33,32.643,0.279,119.757,7.232,86.682,1
2025-04-01 00:09:34,35.223,0.103,119.398,7.193,83.827,1
2025-04-01 00:09:35,29.744,0.876,130.309,7.208,83.522,1
2025-04-01 00:09:36,27.892,-0.631,118.276,7.187,83.339,1
2025-04-01 00:09:37,35.46,-0.171,120.659,7.182,83.387,1
2025-04-01 00:09:38,38.159,-27.135,125.058,7.178,84.884,1
2025-04-01 00:09:39,38.448,-26.973,120.229,7.237,83.222,1
2025-04-01 00:09:40,25.989,-28.455,124.422,7.22,84.094,1
2025-04-01 00:09:41,29.415,-27.747,120.243,7.207,85.013,1
2025-04-01 00:09:42,34.334,-28.844,127.877,7.231,83.628,1
2025-04-01 00:09:43,35.622,-26.454,114.724,7.2,86.109,1
2025-04-01 00:09:44,41.798,-26.504,125.094,7.317,86.089,1
2025-04-01 00:09:45,48.494,-27.948,135.157,7.305,85.295,1
2025-04-01 00:09:46,48.794,-26.399,128.954,7.221,84.644,1
2025-04-01 00:09:47,49.276,-28.026,121.779,7.3,84.715,1
2025-04-01 00:09:48,46.153,-28.702,132.661,7.297,84.521,1
2025-04-01 00:09:49,50.493,-27.846,144.288,7.264,84.278,1
2025-04-01 00:09:50,48.378,-26.85,128.939,7.374,85.006,1
2025-04-01 00:09:51,52.494,-9.442,127.671,7.194,85.869,1
2025-04-01 00:09:52,46.088,-9.717,130.305,7.095,86.101,1
2025-04-01 00:09:53,50.444,-8.256,131.497,7.311,85.395,1
2025-04-01 00:09:54,56.018,-8.919,136.846,7.271,83.352,1
2025-04-01 00:09:55,43.745,-9.764,135.708,7.175,84.939,1
2025-04-01 00:09:56,43.185,-7.815,141.663,7.166,85.704,1
2025-04-01 00:09:57,53.513,-8.484,139.25,7.309,82.735,1
2025-04-01 00:09:58,46.06,-9.487,141.419,7.233,85.039,1
2025-04-01 00:09:59,43.479,-9.633,114.588,7.26,83.391,1
2025-04-01 00:10:00,51.388,-9.222,114.039,7.212,84.752,1
2025-04-01 00:10:01,48.362,-9.393,110.08,7.209,82.025,1
2025-04-01 00:10:02,48.847,-10.395,99.713,14.616,82.874,1
2025-04-01 00:10:03,46.961,-9.658,89.363,14.512,84.141,1
2025-04-01 00:10:04,41.628,-8.74,97.455,14.703,83.547,1
2025-04-01 00:10:05,47.888,-9.748,89.164,14.519,82.711,1
2025-04-01 00:10:06,45.957,4.201,85.569,14.614,82.757,1
2025-04-01 00:10:07,51.732,5.267,95.909,14.465,82.646,1
2025-04-01 00:10:08,54.276,4.687,91.474,14.692,82.849,1
2025-04-01 00:10:09,46.365,4.778,90.81,14.501,80.559,1
2025-04-01 00:10:10,44.004,5.42,99.737,14.716,82.179,1
2025-04-01 00:10:11,47.592,5.521,96.279,14.456,80.449,1
2025-04-01 00:10:12,51.758,4.333,90.691,14.648,80.725,1
2025-04-01 00:10:13,52.087,5.756,97.942,14.915,81.507,1
2025-04-01 00:10:14,51.679,4.573,90.099,14.642,77.938,1
2025-04-01 00:10:15,46.755,7.225,98.299,14.748,81.139,1
2025-04-01 00:10:16,51.337,5.448,100.762,14.467,82.806,1
2025-04-01 00:10:17,49.912,4.649,90.9,14.614,76.482,1
2025-04-01 00:10:18,43.414,4.357,86.503,14.549,73.096,1
2025-04-01 00:10:19,43.917,5.202,80.719,14.484,81.0,1
2025-04-01 00:10:20,45.925,5.356,93.615,14.315,68.635,1
2025-04-01 00:10:21,44.451,5.371,101.766,14.51,83.81,1
2025-04-01 00:10:22,46.568,5.73,82.643,14.468,70.073,1
2025-04-01 00:10:23,51.592,6.27,88.905,14.368,88.53,1
2025-04-01 00:10:24,49.665,3.998,102.143,14.265,74.409,1
2025-04-01 00:10:25,51.604,3.742,88.207,14.278,76.015,1
2025-04-01 00:10:26,50.257,5.607,86.805,14.302,87.095,1
2025-04-01 00:10:27,49.868,4.652,95.712,14.434,72.654,1
2025-04-01 00:10:28,47.077,5.409,92.187,14.158,68.281,1
2025-04-01 00:10:29,47.251,5.02,94.653,14.264,67.629,1
2025-04-01 00:10:30,46.659,3.783,87.33,14.244,62.261,1
2025-04-01 00:10:31,42.987,3.875,95.593,14.279,62.816,1
2025-04-01 00:10:32,51.224,5.642,89.74,14.146,61.21,1
2025-04-01 00:10:33,49.636,18.133,84.309,14.22,62.939,1
2025-04-01 00:10:34,48.206,20.964,96.616,29.431,62.553,1
2025-04-01 00:10:35,44.836,19.912,90.56,28.906,70.955,1
2025-04-01 00:10:36,49.052,20.364,93.847,29.387,79.927,1
2025-04-01 00:10:37,44.891,-4.58,81.963,29.569,72.815,1
2025-04-01 00:10:38,51.901,-2.604,99.719,28.858,63.63,1
2025-04-01 00:10:39,53.092,15.311,98.178,29.05,89.299,1
2025-04-01 00:10:40,42.845,13.702,90.285,29.716,74.243,1
2025-04-01 00:10:41,44.768,16.764,90.393,29.404,50.304,1
2025-04-01 00:10:42,48.193,14.664,93.276,29.13,51.517,1
2025-04-01 00:10:43,48.456,16.1,94.734,28.769,55.423,1
2025-04-01 00:10:44,53.571,42.631,102.47,29.205,58.012,1
2025-04-01 00:10:45,46.352,42.894,93.128,60.894,84.458,1
2025-04-01 00:10:46,55.599,43.024,106.929,61.244,90.502,1
2025-04-01 00:10:47,55.25,42.592,96.192,61.163,48.334,1
2025-04-01 00:10:48,51.319,43.201,98.678,60.591,67.187,1
2025-04-01 00:10:49,46.149,43.776,106.209,61.641,35.922,1
2025-04-01 00:10:50,31.215,43.751,104.696,61.137,105.284,1
2025-04-01 00:10:51,34.575,43.552,103.977,60.874,73.119,1
2025-04-01 00:10:52,40.311,42.656,104.393,60.03,67.915,1
2025-04-01 00:10:53,35.111,43.357,99.739,61.317,88.766,1
2025-04-01 00:10:54,35.279,42.519,115.498,60.861,78.307,1
2025-04-01 00:10:55,37.377,21.701,105.634,60.703,59.147,1
2025-04-01 00:10:56,19.885,20.768,102.57,60.457,76.915,1
2025-04-01 00:10:57,24.254,22.838,123.122,60.264,65.004,1
2025-04-01 00:10:58,21.502,23.074,113.193,60.163,55.606,1
2025-04-01 00:10:59,21.176,22.402,105.676,60.103,76.751,1
2025-04-01 00:11:00,25.054,21.697,113.576,60.23,75.642,1
2025-04-01 00:11:01,22.845,24.288,119.88,60.196,36.259,1
2025-04-01 00:11:02,23.964,21.233,120.534,60.217,70.482,1
2025-04-01 00:11:03,27.218,21.675,100.472,61.069,71.913,1
2025-04-01 00:11:04,20.628,21.809,107.489,59.881,96.803,1
2025-04-01 00:11:05,25.343,22.786,106.724,59.916,65.242,1
2025-04-01 00:11:06,26.057,22.308,104.724,58.893,55.22,1
2025-04-01 00:11:07,22.186,23.072,106.426,59.967,50.057,1
2025-04-01 00:11:08,20.777,24.054,105.152,60.274,81.138,1
2025-04-01 00:11:09,23.223,23.168,102.151,60.107,70.711,1
2025-04-01 00:11:10,25.784,23.479,100.873,59.587,70.268,1
2025-04-01 00:11:11,36.319,45.768,110.553,59.815,65.295,1
2025-04-01 00:11:12,33.93,47.166,95.641,59.298,27.745,1
2025-04-01 00:11:13,36.893,47.055,100.364,59.447,69.364,1
2025-04-01 00:11:14,38.396,48.147,101.854,59.531,61.025,1
2025-04-01 00:11:15,39.475,45.944,108.27,59.475,83.505,1
2025-04-01 00:11:16,38.351,48.956,104.997,59.439,78.28,1
2025-04-01 00:11:17,37.51,48.313,109.582,58.51,86.409,1
2025-04-01 00:11:18,38.976,47.819,113.897,59.726,78.349,1
2025-04-01 00:11:19,34.516,47.671,101.34,59.129,74.907,1
2025-04-01 00:11:20,36.27,47.819,108.689,60.344,63.732,1
2025-04-01 00:11:21,34.635,48.489,108.157,59.324,67.572,1
2025-04-01 00:11:22,39.278,47.721,114.57,59.662,69.896,1
2025-04-01 00:11:23,36.932,48.315,105.629,59.412,59.526,1
2025-04-01 00:11:24,35.071,47.903,105.81,59.25,59.879,1
2025-04-01 00:11:25,29.653,48.462,104.618,60.018,80.057,1
2025-04-01 00:11:26,38.795,48.128,107.354,59.901,76.282,1
2025-04-01 00:11:27,34.264,48.883,100.777,59.278,86.126,1
2025-04-01 00:11:28,37.322,48.468,103.826,58.811,62.429,1
2025-04-01 00:11:29,35.539,48.457,100.513,58.56,85.115,1
2025-04-01 00:11:30,37.969,49.557,104.142,59.246,64.785,1
2025-04-01 00:11:31,36.051,48.258,106.962,58.925,77.829,1
2025-04-01 00:11:32,39.488,49.322,100.726,59.195,91.723,1
2025-04-01 00:11:33,36.223,49.722,116.362,59.3,60.83,1
2025-04-01 00:11:34,37.198,48.982,104.871,59.535,75.722,1
2025-04-01 00:11:35,37.062,49.054,105.789,60.155,79.941,1
2025-04-01 00:11:36,32.561,48.311,113.907,59.621,72.543,1
2025-04-01 00:11:37,38.096,49.566,115.334,59.268,58.805,1
2025-04-01 00:11:38,40.679,49.211,116.351,59.516,47.241,1
2025-04-01 00:11:39,37.552,49.701,111.427,58.926,62.253,1
2025-04-01 00:11:40,32.793,48.657,112.222,59.166,84.421,1
2025-04-01 00:11:41,32.547,50.154,120.791,59.518,75.915,1
2025-04-01 00:11:42,36.685,51.508,99.949,60.526,69.781,1
2025-04-01 00:11:43,38.709,49.055,94.979,60.045,60.654,1
2025-04-01 00:11:44,34.519,49.859,105.47,60.651,75.223,1
2025-04-01 00:11:45,36.424,51.148,109.748,60.086,88.452,1
2025-04-01 00:11:46,38.026,50.478,103.704,60.011,99.584,1
2025-04-01 00:11:47,34.344,49.741,104.378,60.716,97.686,1
2025-04-01 00:11:48,34.643,50.535,101.31,59.504,77.312,1
2025-04-01 00:11:49,37.011,49.945,110.996,60.734,69.39,1
2025-04-01 00:11:50,38.519,49.729,103.325,60.789,66.867,1
2025-04-01 00:11:51,38.391,49.926,106.437,59.753,65.322,1
2025-04-01 00:11:52,33.927,50.163,111.787,59.746,65.911,1
2025-04-01 00:11:53,37.505,49.21,111.8,59.941,83.996,1
2025-04-01 00:11:54,35.98,51.222,107.662,60.233,70.315,1
2025-04-01 00:11:55,36.924,50.999,116.493,60.581,91.556,1
2025-04-01 00:11:56,37.476,51.555,115.44,59.929,55.159,1
2025-04-01 00:11:57,38.485,51.374,116.068,59.917,65.098,1
2025-04-01 00:11:58,31.32,50.808,125.712,61.36,73.098,1
2025-04-01 00:11:59,38.74,50.273,96.309,61.47,70.463,1
2025-04-01 00:12:00,34.755,51.24,87.72,60.188,74.074,1
2025-04-01 00:12:01,36.661,51.317,100.302,61.389,72.728,1
2025-04-01 00:12:02,31.919,50.844,99.211,59.997,71.935,1
2025-04-01 00:12:03,48.738,51.712,99.751,60.657,73.208,1
2025-04-01 00:12:04,46.502,50.84,106.778,61.032,66.431,1
2025-04-01 00:12:05,46.231,51.551,99.985,60.512,74.686,1
2025-04-01 00:12:06,48.561,52.262,104.201,60.458,81.814,1
2025-04-01 00:12:07,49.344,52.302,104.193,60.407,73.52,1
2025-04-01 00:12:08,45.265,51.986,107.556,60.577,88.661,1
2025-04-01 00:12:09,44.064,53.508,95.961,60.767,73.052,1
2025-04-01 00:12:10,48.277,52.115,94.608,61.971,83.83,1
2025-04-01 00:12:11,47.614,52.805,104.296,61.082,80.264,1
2025-04-01 00:12:12,49.692,51.372,108.585,60.24,80.861,1
2025-04-01 00:12:13,44.937,53.646,102.308,61.119,77.184,1
2025-04-01 00:12:14,47.563,51.226,107.639,60.97,85.71,1
2025-04-01 00:12:15,44.894,52.526,109.682,61.299,79.221,1
2025-04-01 00:12:16,48.289,53.527,103.813,60.334,78.931,1
2025-04-01 00:12:17,46.357,52.512,107.631,60.705,71.07,1
2025-04-01 00:12:18,40.554,52.134,112.328,61.096,78.127,1
2025-04-01 00:12:19,45.975,72.693,110.879,60.765,85.896,1
2025-04-01 00:12:20,50.47,48.667,105.212,60.814,92.287,1
2025-04-01 00:12:21,50.095,48.147,111.607,60.936,82.757,1
2025-04-01 00:12:22,43.888,48.712,104.635,60.335,95.639,1
2025-04-01 00:12:23,49.646,49.924,106.342,60.427,79.344,1
2025-04-01 00:12:24,49.609,50.277,105.465,60.434,77.469,1
2025-04-01 00:12:25,46.075,48.7,105.773,61.819,79.359,1
2025-04-01 00:12:26,47.835,47.673,106.511,61.054,59.419,1
2025-04-01 00:12:27,46.227,49.279,114.903,61.479,82.047,1
2025-04-01 00:12:28,47.6,50.714,115.137,60.888,89.07,1
2025-04-01 00:12:29,45.884,50.014,118.328,60.546,72.624,1
2025-04-01 00:12:30,48.058,24.732,116.846,60.888,90.706,1
2025-04-01 00:12:31,47.314,24.678,113.353,61.125,77.843,1
2025-04-01 00:12:32,44.857,24.911,110.456,60.809,90.46,1
2025-04-01 00:12:33,47.915,23.253,118.873,60.516,83.685,1
2025-04-01 00:12:34,35.785,23.841,97.709,60.422,85.738,1
2025-04-01 00:12:35,33.129,24.438,94.046,60.96,94.499,1
2025-04-01 00:12:36,32.704,23.61,90.362,60.732,90.471,1
2025-04-01 00:12:37,36.889,22.683,91.891,59.921,89.479,1
2025-04-01 00:12:38,31.261,22.558,95.495,60.543,90.547,1
2025-04-01 00:12:39,36.563,24.93,92.97,60.778,68.923,1
2025-04-01 00:12:40,33.815,23.707,96.923,59.717,101.65,1
2025-04-01 00:12:41,34.954,24.144,89.547,60.774,100.655,1
2025-04-01 00:12:42,37.52,24.119,91.598,60.669,81.158,1
2025-04-01 00:12:43,38.612,24.127,88.146,59.985,85.344,1
2025-04-01 00:12:44,35.444,23.346,91.84,59.933,80.697,1
2025-04-01 00:12:45,33.992,23.933,93.652,59.732,87.003,1
2025-04-01 00:12:46,39.366,24.722,89.039,60.412,92.611,1
2025-04-01 00:12:47,24.686,23.305,99.215,59.963,63.303,1
2025-04-01 00:12:48,21.274,23.153,82.353,59.265,82.04,1
2025-04-01 00:12:49,21.68,23.26,95.688,59.513,84.142,1
2025-04-01 00:12:50,20.473,23.61,85.699,59.124,85.827,1
2025-04-01 00:12:51,23.054,24.735,91.63,59.365,84.758,1
2025-04-01 00:12:52,20.133,22.882,90.72,59.926,84.372,1
2025-04-01 00:12:53,22.522,22.611,91.87,58.829,85.251,1
2025-04-01 00:12:54,22.766,22.78,89.941,59.304,83.481,1
2025-04-01 00:12:55,18.07,23.412,86.458,59.799,84.144,1
2025-04-01 00:12:56,21.584,22.964,88.576,59.377,83.973,1
2025-04-01 00:12:57,24.14,24.338,94.577,58.514,82.758,1
2025-04-01 00:12:58,25.663,22.014,96.259,59.262,83.343,1
2025-04-01 00:12:59,19.474,24.372,86.663,58.825,83.221,1
2025-04-01 00:13:00,22.629,22.106,90.238,59.307,82.472,1
2025-04-01 00:13:01,19.408,23.212,90.164,58.589,83.915,1
2025-04-01 00:13:02,18.953,23.013,89.775,57.941,84.717,1
2025-04-01 00:13:03,22.5,22.512,100.85,58.964,85.126,1
2025-04-01 00:13:04,21.444,22.155,88.817,57.908,84.714,1
2025-04-01 00:13:05,20.497,23.504,94.967,59.356,83.286,1
2025-04-01 00:13:06,23.633,22.483,90.583,57.14,82.276,1
2025-04-01 00:13:07,22.6,21.997,94.956,59.309,83.094,1
2025-04-01 00:13:08,23.19,23.023,90.042,58.07,83.337,1
2025-04-01 00:13:09,20.125,22.596,102.426,58.042,82.347,1
2025-04-01 00:13:10,25.44,22.211,95.739,57.304,82.053,1
2025-04-01 00:13:11,20.428,21.479,98.648,58.464,81.435,1
