time,温度,湿度,A,B,C,health
2025-01-01 00:06:07,24.755,56.036,94.493,51.033,79.279,0.506502
2025-01-01 00:06:08,25.251,57.731,93.323,51.808,81.054,0.507896
2025-01-01 00:06:09,25.555,56.101,93.077,51.654,79.019,0.471133
2025-01-01 00:06:10,25.122,56.497,92.318,54.566,80.296,0.46673
2025-01-01 00:06:11,25.764,55.325,92.007,51.664,79.873,0.459356
2025-01-01 00:06:12,25.512,54.684,92.553,52.078,80.423,0.465938
2025-01-01 00:06:13,25.487,55.424,92.0,51.149,78.549,0.459103
2025-01-01 00:06:14,25.327,58.201,94.804,52.785,78.944,0.496377
2025-01-01 00:06:15,26.197,56.627,91.66,51.684,77.971,0.440857
2025-01-01 00:06:16,24.914,56.249,93.265,53.184,78.553,0.472776
2025-01-01 00:06:17,23.998,54.978,93.507,51.064,78.567,0.501737
2025-01-01 00:06:18,25.785,56.846,93.385,52.441,75.764,0.441161
2025-01-01 00:06:19,24.738,54.558,93.43,51.106,78.033,0.476587
2025-01-01 00:06:20,25.004,54.33,93.888,52.234,79.221,0.473917
2025-01-01 00:06:21,25.588,55.319,92.455,52.439,76.481,0.432999
2025-01-01 00:06:22,24.115,57.814,92.948,52.232,76.866,0.493049
2025-01-01 00:06:23,24.274,57.738,92.527,52.353,79.385,0.505713
2025-01-01 00:06:24,24.083,55.371,94.084,53.571,79.558,0.496741
2025-01-01 00:06:25,24.47,55.13,94.844,54.574,77.15,0.464629
2025-01-01 00:06:26,25.07,54.145,91.513,53.146,78.053,0.436243
2025-01-01 00:06:27,25.095,55.846,90.64,52.226,77.7,0.445423
2025-01-01 00:06:28,24.955,55.912,93.205,53.004,79.155,0.475217
2025-01-01 00:06:29,24.094,56.522,93.672,52.708,77.052,0.487497
2025-01-01 00:06:30,23.629,56.626,94.525,53.74,77.188,0.498792
2025-01-01 00:06:31,24.794,55.501,93.273,53.296,79.201,0.474479
2025-01-01 00:06:32,24.515,56.238,93.9,51.84,76.338,0.478244
2025-01-01 00:06:33,24.964,54.964,94.133,54.016,76.895,0.448898
2025-01-01 00:06:34,25.068,56.185,93.908,53.947,77.603,0.460267
2025-01-01 00:06:35,24.77,55.125,93.296,54.404,79.222,0.464289
2025-01-01 00:06:36,25.065,56.075,91.105,52.828,75.913,0.432266
2025-01-01 00:06:37,24.783,55.978,92.352,53.515,76.443,0.446678
2025-01-01 00:06:38,24.917,55.653,92.634,52.359,77.959,0.464583
2025-01-01 00:06:39,24.283,56.363,92.21,53.298,78.095,0.474913
2025-01-01 00:06:40,24.529,53.983,92.247,53.688,77.405,0.443362
2025-01-01 00:06:41,24.701,54.473,93.83,52.892,76.963,0.45768
2025-01-01 00:06:42,24.996,55.253,91.483,53.704,77.211,0.434796
2025-01-01 00:06:43,24.373,54.065,93.018,53.594,75.199,0.435948
2025-01-01 00:06:44,24.814,55.087,92.515,53.128,77.083,0.448771
2025-01-01 00:06:45,24.404,55.105,91.322,54.633,78.693,0.450906
2025-01-01 00:06:46,24.462,56.775,91.085,53.355,75.283,0.441562
2025-01-01 00:06:47,24.92,55.594,90.443,53.675,75.88,0.420387
2025-01-01 00:06:48,23.492,56.467,92.613,52.42,76.299,0.488224
2025-01-01 00:06:49,23.825,55.726,92.049,54.034,76.328,0.459018
2025-01-01 00:06:50,23.716,54.875,91.272,53.261,78.893,0.476114
2025-01-01 00:06:51,23.274,55.532,90.209,54.431,75.52,0.445969
2025-01-01 00:06:52,24.086,56.114,92.505,52.639,75.235,0.460953
2025-01-01 00:06:53,24.784,56.566,91.887,54.054,77.474,0.451918
2025-01-01 00:06:54,24.25,55.227,91.337,51.985,75.728,0.450557
2025-01-01 00:06:55,24.476,53.7,91.077,54.244,77.405,0.429349
2025-01-01 00:06:56,24.906,53.617,91.794,53.631,76.179,0.419281
2025-01-01 00:06:57,25.009,54.997,92.495,54.109,76.923,0.435046
2025-01-01 00:06:58,24.295,52.974,91.688,53.327,74.447,0.415327
2025-01-01 00:06:59,24.991,57.095,90.824,53.065,76.833,0.445077
2025-01-01 00:07:00,24.344,55.886,91.95,53.493,76.505,0.453313
2025-01-01 00:07:01,23.864,54.642,93.05,54.01,75.894,0.454418
2025-01-01 00:07:02,23.97,54.157,92.042,54.332,74.679,0.428351
2025-01-01 00:07:03,23.512,56.284,92.069,54.128,76.377,0.470048
2025-01-01 00:07:04,23.792,54.132,91.674,53.149,76.944,0.45665
2025-01-01 00:07:05,24.042,54.217,91.111,55.381,75.397,0.418265
2025-01-01 00:07:06,24.607,54.46,91.079,54.189,75.38,0.415973
2025-01-01 00:07:07,25.051,55.33,90.342,53.435,76.906,0.424905
2025-01-01 00:07:08,23.484,55.827,93.189,54.282,77.965,0.488026
2025-01-01 00:07:09,24.356,56.39,92.474,54.157,77.001,0.460021
2025-01-01 00:07:10,23.625,56.233,92.1,53.82,76.109,0.467439
2025-01-01 00:07:11,24.367,55.18,92.319,53.734,75.503,0.44038
2025-01-01 00:07:12,24.049,56.191,92.37,54.763,75.723,0.44952
2025-01-01 00:07:13,23.185,54.491,91.304,55.363,74.127,0.430382
2025-01-01 00:07:14,24.549,53.332,91.723,52.357,75.494,0.428241
2025-01-01 00:07:15,23.768,54.474,91.584,54.975,76.986,0.445814
2025-01-01 00:07:16,23.789,54.331,94.581,54.01,75.652,0.46366
2025-01-01 00:07:17,23.506,54.498,93.102,54.186,74.817,0.451522
2025-01-01 00:07:18,23.699,54.163,92.263,55.08,74.67,0.430476
2025-01-01 00:07:19,24.226,54.654,93.475,51.876,75.457,0.461993
2025-01-01 00:07:20,23.903,55.728,93.364,54.652,73.978,0.443471
2025-01-01 00:07:21,24.147,56.817,90.76,55.025,74.333,0.426249
2025-01-01 00:07:22,24.15,53.369,91.935,53.447,77.228,0.445159
2025-01-01 00:07:23,24.615,53.801,92.159,52.881,74.111,0.418465
2025-01-01 00:07:24,23.769,54.291,92.806,55.305,74.358,0.429838
2025-01-01 00:07:25,23.188,55.842,91.99,52.584,75.635,0.478776
2025-01-01 00:07:26,24.446,54.866,92.137,54.319,74.722,0.42424
2025-01-01 00:07:27,23.733,54.341,91.796,54.797,75.325,0.434916
2025-01-01 00:07:28,24.442,55.777,93.329,54.29,76.222,0.45275
2025-01-01 00:07:29,24.062,56.011,90.861,54.417,73.297,0.419015
2025-01-01 00:07:30,23.791,55.031,91.901,53.746,76.027,0.453095
2025-01-01 00:07:31,24.018,54.229,90.511,54.319,74.391,0.41392
2025-01-01 00:07:32,24.805,55.311,91.351,53.373,74.716,0.4205
2025-01-01 00:07:33,24.855,54.804,92.726,53.466,77.335,0.446961
2025-01-01 00:07:34,23.838,54.792,92.773,53.947,73.315,0.433229
2025-01-01 00:07:35,23.87,54.517,92.153,52.674,75.677,0.45455
2025-01-01 00:07:36,24.314,55.951,93.621,54.355,76.292,0.459248
2025-01-01 00:07:37,23.34,55.272,93.882,51.896,74.089,0.478132
2025-01-01 00:07:38,23.917,56.055,92.491,54.156,74.08,0.443363
2025-01-01 00:07:39,23.724,56.353,92.844,54.216,74.41,0.454866
2025-01-01 00:07:40,23.881,55.473,92.175,53.199,73.998,0.44381
2025-01-01 00:07:41,23.295,54.505,93.289,52.831,74.877,0.468349
2025-01-01 00:07:42,22.904,56.05,91.504,53.474,75.842,0.477965
2025-01-01 00:07:43,22.65,55.473,94.531,54.294,74.308,0.48407
2025-01-01 00:07:44,23.115,57.609,93.913,54.04,75.832,0.499393
2025-01-01 00:07:45,23.432,55.314,91.612,52.855,76.373,0.470516
2025-01-01 00:07:46,23.502,55.701,92.062,53.808,75.184,0.458343
2025-01-01 00:07:47,24.605,55.292,93.312,53.912,75.273,0.440382
2025-01-01 00:07:48,24.177,54.902,92.594,53.856,73.905,0.430654
2025-01-01 00:07:49,23.131,54.742,93.519,52.868,71.447,0.446885
2025-01-01 00:07:50,23.774,55.294,92.658,53.759,75.273,0.454972
2025-01-01 00:07:51,23.385,55.521,94.586,54.344,75.503,0.477911
2025-01-01 00:07:52,23.435,56.154,93.114,54.014,74.816,0.466824
2025-01-01 00:07:53,23.658,55.309,95.572,53.888,75.595,0.482058
2025-01-01 00:07:54,23.863,54.538,93.8,54.847,73.823,0.436206
2025-01-01 00:07:55,23.373,54.675,91.896,53.64,75.082,0.452726
2025-01-01 00:07:56,24.063,53.68,95.379,52.804,76.206,0.472469
2025-01-01 00:07:57,22.949,56.665,94.441,52.778,75.218,0.504525
2025-01-01 00:07:58,23.512,54.464,93.772,53.561,76.011,0.470895
2025-01-01 00:07:59,24.796,55.974,94.089,52.24,75.999,0.465625
2025-01-01 00:08:00,23.598,55.285,92.304,53.11,72.896,0.441303
2025-01-01 00:08:01,24.192,55.314,91.741,53.699,75.206,0.438628
2025-01-01 00:08:02,23.511,54.895,93.557,54.233,73.567,0.44723
2025-01-01 00:08:03,23.745,54.228,95.031,52.028,72.978,0.459997
2025-01-01 00:08:04,23.415,54.05,94.102,53.309,73.948,0.457304
2025-01-01 00:08:05,23.348,56.749,95.471,53.141,76.379,0.511173
2025-01-01 00:08:06,23.033,55.138,95.139,53.191,73.605,0.480103
2025-01-01 00:08:07,23.628,56.153,93.895,53.239,72.132,0.452119
2025-01-01 00:08:08,22.977,56.416,95.116,53.064,72.494,0.482457
2025-01-01 00:08:09,23.725,54.624,95.513,54.167,74.787,0.466161
2025-01-01 00:08:10,23.925,55.463,93.969,54.011,73.288,0.444742
2025-01-01 00:08:11,23.556,55.088,93.896,54.692,71.733,0.431796
2025-01-01 00:08:12,23.22,53.891,94.31,52.931,72.485,0.452809
2025-01-01 00:08:13,23.581,54.867,91.819,52.572,74.359,0.450883
2025-01-01 00:08:14,23.19,55.645,94.573,52.086,75.082,0.496532
2025-01-01 00:08:15,23.803,54.564,95.076,52.405,73.6,0.463885
2025-01-01 00:08:16,22.41,54.743,94.564,53.351,74.902,0.496254
2025-01-01 00:08:17,23.149,54.9,94.828,53.433,75.211,0.484833
2025-01-01 00:08:18,22.313,57.191,94.504,53.237,73.162,0.502704
2025-01-01 00:08:19,22.552,53.251,92.616,52.122,73.947,0.467974
2025-01-01 00:08:20,23.972,55.593,96.342,52.083,73.363,0.478068
2025-01-01 00:08:21,23.729,54.845,94.378,54.132,74.721,0.458613
2025-01-01 00:08:22,22.914,54.464,94.195,51.858,73.332,0.478088
2025-01-01 00:08:23,22.514,54.834,96.239,53.612,72.603,0.486582
2025-01-01 00:08:24,21.775,55.786,95.929,52.757,74.114,0.526907
2025-01-01 00:08:25,22.977,55.851,95.292,51.802,75.377,0.513074
2025-01-01 00:08:26,24.451,55.32,95.858,51.394,74.651,0.477375
2025-01-01 00:08:27,23.45,56.234,94.004,51.744,75.24,0.494539
2025-01-01 00:08:28,22.945,56.418,95.15,52.582,75.129,0.509017
2025-01-01 00:08:29,23.45,55.974,96.597,51.473,74.072,0.505148
2025-01-01 00:08:30,22.43,54.62,94.697,53.396,73.3,0.482262
2025-01-01 00:08:31,23.054,55.669,94.449,51.938,72.97,0.482322
2025-01-01 00:08:32,23.245,55.683,95.599,52.616,72.106,0.474843
2025-01-01 00:08:33,23.145,54.377,95.697,52.502,75.435,0.496628
2025-01-01 00:08:34,23.577,53.632,96.317,53.254,73.608,0.465373
2025-01-01 00:08:35,23.347,53.189,94.366,51.556,71.957,0.451057
2025-01-01 00:08:36,23.502,55.291,93.27,51.941,75.483,0.481119
2025-01-01 00:08:37,22.817,55.529,96.817,50.684,74.114,0.524015
2025-01-01 00:08:38,23.603,54.059,94.889,51.837,75.161,0.48035
2025-01-01 00:08:39,23.963,56.297,95.439,52.615,73.686,0.475234
2025-01-01 00:08:40,22.657,55.414,93.943,51.826,73.049,0.486887
2025-01-01 00:08:41,22.692,56.622,97.228,53.449,74.537,0.52103
2025-01-01 00:08:42,23.798,55.654,96.634,51.962,74.638,0.496255
2025-01-01 00:08:43,23.028,54.228,96.672,51.061,73.669,0.501866
2025-01-01 00:08:44,23.82,55.764,96.745,51.805,75.584,0.506514
2025-01-01 00:08:45,22.891,55.988,94.461,50.216,75.145,0.519495
2025-01-01 00:08:46,23.835,54.782,95.616,50.694,74.692,0.490901
2025-01-01 00:08:47,23.168,53.899,96.231,50.305,72.687,0.49029
2025-01-01 00:08:48,23.226,55.454,96.015,51.237,72.522,0.49059
2025-01-01 00:08:49,23.874,54.365,96.573,51.122,75.467,0.497614
2025-01-01 00:08:50,22.906,56.5,97.173,52.079,71.408,0.499079
2025-01-01 00:08:51,22.611,54.984,98.015,50.981,73.93,0.530146
2025-01-01 00:08:52,22.853,57.129,95.611,50.203,74.222,0.530279
2025-01-01 00:08:53,23.299,53.294,97.166,52.197,73.465,0.482407
2025-01-01 00:08:54,22.286,55.566,97.969,48.538,74.018,0.560276
2025-01-01 00:08:55,23.383,56.874,96.418,50.869,74.573,0.520698
2025-01-01 00:08:56,22.791,54.569,97.233,50.956,73.372,0.512448
2025-01-01 00:08:57,23.63,55.314,97.976,50.718,75.144,0.521501
2025-01-01 00:08:58,21.855,55.084,97.606,51.07,74.794,0.551101
2025-01-01 00:08:59,22.655,54.818,98.354,50.702,73.889,0.532296
2025-01-01 00:09:00,22.202,55.761,97.859,50.957,73.124,0.537399
2025-01-01 00:09:01,22.628,54.236,97.538,50.019,74.018,0.528375
2025-01-01 00:09:02,23.162,55.435,96.763,49.276,76.671,0.546877
2025-01-01 00:09:03,22.945,56.077,98.269,50.35,73.241,0.531795
2025-01-01 00:09:04,22.905,55.362,98.208,49.509,75.999,0.555955
2025-01-01 00:09:05,22.949,54.592,97.202,49.69,72.069,0.507449
2025-01-01 00:09:06,23.128,56.638,98.863,51.145,73.155,0.529868
2025-01-01 00:09:07,22.519,56.355,99.636,51.405,73.551,0.548695
2025-01-01 00:09:08,23.375,54.599,97.795,51.016,75.355,0.520007
2025-01-01 00:09:09,23.35,54.363,97.815,50.81,74.298,0.511673
2025-01-01 00:09:10,23.209,54.722,97.866,50.035,75.819,0.53636
2025-01-01 00:09:11,23.293,56.236,97.039,50.743,73.863,0.517829
2025-01-01 00:09:12,23.161,55.983,100.81,50.158,74.214,0.555453
2025-01-01 00:09:13,24.028,56.515,98.445,51.374,73.901,0.509937
2025-01-01 00:09:14,22.966,55.416,98.123,49.024,76.744,0.564058
2025-01-01 00:09:15,22.854,54.835,97.943,50.24,72.985,0.520708
2025-01-01 00:09:16,22.629,56.696,98.77,48.634,73.738,0.56416
2025-01-01 00:09:17,22.489,55.242,98.552,50.131,73.193,0.539209
2025-01-01 00:09:18,22.382,56.0,100.773,48.156,75.073,0.594093
2025-01-01 00:09:19,22.559,54.282,98.175,48.504,73.036,0.538399
2025-01-01 00:09:20,22.967,55.28,97.974,48.392,76.611,0.565467
2025-01-01 00:09:21,23.169,56.878,100.153,49.563,74.542,0.563931
2025-01-01 00:09:22,23.026,55.171,99.583,49.589,74.961,0.55332
2025-01-01 00:09:23,22.618,56.721,99.556,51.209,75.043,0.562339
2025-01-01 00:09:24,23.45,53.595,100.427,49.12,74.485,0.538239
2025-01-01 00:09:25,23.37,55.386,100.093,49.755,74.677,0.547642
2025-01-01 00:09:26,22.92,55.794,99.999,49.21,74.656,0.563777
2025-01-01 00:09:27,22.674,57.727,98.729,49.577,75.2,0.575459
2025-01-01 00:09:28,23.275,54.836,98.555,49.085,73.614,0.529906
2025-01-01 00:09:29,23.095,56.696,99.612,49.795,73.434,0.549213
2025-01-01 00:09:30,22.277,57.102,99.317,48.018,75.634,0.598848
2025-01-01 00:09:31,22.968,55.344,100.759,46.848,74.672,0.582699
2025-01-01 00:09:32,23.134,55.713,98.78,49.085,72.292,0.530384
2025-01-01 00:09:33,22.554,56.249,100.22,47.253,74.155,0.587111
2025-01-01 00:09:34,23.1,54.647,100.583,49.693,76.587,0.568091
2025-01-01 00:09:35,22.279,55.694,100.804,48.151,74.585,0.590454
2025-01-01 00:09:36,23.676,57.447,101.331,47.706,74.168,0.576545
2025-01-01 00:09:37,23.633,56.715,100.694,50.644,73.039,0.536135
2025-01-01 00:09:38,22.885,56.057,100.441,48.416,74.179,0.571844
2025-01-01 00:09:39,23.194,56.349,102.441,48.21,73.492,0.578355
2025-01-01 00:09:40,21.81,56.839,100.964,48.925,75.433,0.611221
2025-01-01 00:09:41,22.439,57.052,102.791,48.927,75.006,0.609463
2025-01-01 00:09:42,22.872,55.746,101.135,49.134,74.54,0.572809
2025-01-01 00:09:43,22.485,57.86,101.531,47.106,74.092,0.610601
2025-01-01 00:09:44,23.381,57.664,101.495,48.55,76.869,0.601439
2025-01-01 00:09:45,24.025,57.048,101.952,47.837,74.221,0.570149
2025-01-01 00:09:46,22.441,55.55,101.388,47.285,74.257,0.59393
2025-01-01 00:09:47,22.613,55.396,101.99,48.01,74.839,0.593039
2025-01-01 00:09:48,23.153,56.113,103.511,46.474,75.039,0.610588
2025-01-01 00:09:49,23.844,56.524,103.115,48.613,75.774,0.586102
2025-01-01 00:09:50,22.43,54.718,103.208,47.593,76.345,0.616191
2025-01-01 00:09:51,23.17,57.005,100.896,47.396,76.288,0.600433
2025-01-01 00:09:52,23.959,57.822,101.143,47.621,78.211,0.604864
2025-01-01 00:09:53,22.226,57.135,102.625,47.55,73.298,0.609641
2025-01-01 00:09:54,22.416,55.907,103.263,48.55,75.64,0.613
2025-01-01 00:09:55,22.848,55.813,102.058,46.715,74.774,0.600287
2025-01-01 00:09:56,22.804,56.932,101.963,47.241,77.845,0.62899
2025-01-01 00:09:57,23.475,56.503,104.138,47.328,75.68,0.610121
2025-01-01 00:09:58,23.194,57.125,103.513,46.605,73.069,0.600348
2025-01-01 00:09:59,22.19,57.308,103.969,47.541,76.062,0.643063
2025-01-01 00:10:00,23.34,57.824,102.552,46.791,75.898,0.616189
2025-01-01 00:10:01,22.798,55.625,102.555,46.204,76.524,0.621235
2025-01-01 00:10:02,23.729,57.004,104.106,47.706,74.784,0.598154
2025-01-01 00:10:03,22.783,56.445,102.976,48.481,76.084,0.610847
2025-01-01 00:10:04,22.784,56.735,102.709,47.241,75.404,0.614372
2025-01-01 00:10:05,23.378,57.724,102.487,47.079,74.961,0.604702
2025-01-01 00:10:06,23.494,57.859,102.969,47.022,76.217,0.61711
2025-01-01 00:10:07,23.343,58.31,104.436,46.67,76.028,0.635205
2025-01-01 00:10:08,22.281,57.364,102.13,47.98,77.144,0.633574
2025-01-01 00:10:09,23.399,56.855,104.348,47.081,75.957,0.619728
2025-01-01 00:10:10,22.619,56.738,103.089,45.225,76.689,0.644711
2025-01-01 00:10:11,23.26,55.283,103.665,47.89,74.556,0.589398
2025-01-01 00:10:12,22.437,58.384,103.807,47.658,77.719,0.655984
2025-01-01 00:10:13,23.378,56.75,103.809,47.34,75.154,0.607255
2025-01-01 00:10:14,22.758,57.605,103.819,44.619,77.212,0.661001
2025-01-01 00:10:15,22.527,57.805,103.738,46.787,76.486,0.646304
2025-01-01 00:10:16,23.532,55.908,103.687,47.47,76.376,0.605801
2025-01-01 00:10:17,23.302,56.257,105.653,47.026,77.167,0.636905
2025-01-01 00:10:18,22.881,58.755,104.433,46.854,73.73,0.628831
2025-01-01 00:10:19,23.921,57.526,104.355,47.375,75.652,0.608934
2025-01-01 00:10:20,22.983,56.683,103.91,46.739,77.279,0.636779
2025-01-01 00:10:21,23.226,57.165,104.22,47.56,78.734,0.642786
2025-01-01 00:10:22,23.352,58.406,104.059,46.697,76.442,0.635951
2025-01-01 00:10:23,22.916,58.282,105.537,46.604,73.591,0.633518
2025-01-01 00:10:24,23.469,55.91,104.089,47.224,76.18,0.610366
2025-01-01 00:10:25,22.974,59.039,102.667,46.164,76.533,0.642529
2025-01-01 00:10:26,23.043,58.4,105.041,45.578,77.982,0.668416
2025-01-01 00:10:27,23.938,57.31,104.773,46.432,76.754,0.625462
2025-01-01 00:10:28,22.745,56.299,104.535,46.876,75.209,0.6266
2025-01-01 00:10:29,22.067,58.574,106.1,47.12,77.944,0.685605
2025-01-01 00:10:30,24.088,58.025,102.522,47.1,77.516,0.612036
2025-01-01 00:10:31,24.565,56.12,106.899,46.277,76.041,0.614916
2025-01-01 00:10:32,23.097,57.375,106.443,46.173,77.791,0.664868
2025-01-01 00:10:33,22.34,60.763,104.826,45.815,76.318,0.682639
2025-01-01 00:10:34,23.162,57.682,105.068,46.467,76.663,0.645432
2025-01-01 00:10:35,23.183,56.953,106.087,44.934,76.433,0.655974
2025-01-01 00:10:36,23.241,56.716,106.177,46.246,76.744,0.647253
2025-01-01 00:10:37,22.788,59.527,105.075,48.489,78.252,0.663859
2025-01-01 00:10:38,23.644,58.632,104.154,44.988,75.069,0.633397
2025-01-01 00:10:39,23.626,59.222,107.945,46.3,78.586,0.681893
2025-01-01 00:10:40,22.626,58.093,106.848,46.46,77.521,0.67787
2025-01-01 00:10:41,23.733,59.129,106.109,46.548,76.89,0.652201
2025-01-01 00:10:42,24.419,57.056,106.187,45.354,77.432,0.636701
2025-01-01 00:10:43,23.489,58.098,106.691,46.526,76.366,0.650466
2025-01-01 00:10:44,23.244,58.253,106.868,45.673,75.548,0.657375
2025-01-01 00:10:45,23.352,59.378,104.097,44.946,76.499,0.655342
2025-01-01 00:10:46,23.741,58.345,105.889,46.838,75.331,0.631093
2025-01-01 00:10:47,22.579,57.432,105.84,46.598,76.033,0.655478
2025-01-01 00:10:48,23.537,58.152,106.188,45.283,75.759,0.650169
2025-01-01 00:10:49,23.27,56.442,107.174,45.612,79.225,0.674583
2025-01-01 00:10:50,24.4,55.829,104.666,45.575,76.266,0.60659
2025-01-01 00:10:51,23.4,59.012,105.159,44.716,77.809,0.670641
2025-01-01 00:10:52,24.332,57.837,105.878,46.634,79.249,0.646776
2025-01-01 00:10:53,22.957,57.982,106.764,46.658,78.981,0.679393
2025-01-01 00:10:54,23.813,59.105,107.492,45.747,77.658,0.671188
2025-01-01 00:10:55,23.691,59.703,108.34,45.987,77.715,0.682166
2025-01-01 00:10:56,23.108,58.872,106.47,46.097,78.331,0.679194
2025-01-01 00:10:57,23.643,60.297,107.634,46.199,80.702,0.702045
2025-01-01 00:10:58,24.172,58.903,107.56,44.923,78.715,0.676413
2025-01-01 00:10:59,23.415,58.734,107.437,46.391,79.073,0.682313
2025-01-01 00:11:00,22.743,58.704,106.916,45.06,81.043,0.713685
2025-01-01 00:11:01,23.592,57.21,106.584,46.546,78.709,0.659119
2025-01-01 00:11:02,23.162,59.483,105.961,45.15,79.806,0.695353
2025-01-01 00:11:03,23.454,56.113,105.937,44.964,79.055,0.663217
2025-01-01 00:11:04,23.596,58.004,107.457,45.985,79.09,0.676914
2025-01-01 00:11:05,22.796,58.646,107.096,45.971,77.431,0.68237
2025-01-01 00:11:06,22.854,57.865,106.774,46.099,77.285,0.672022
2025-01-01 00:11:07,23.915,58.235,107.893,45.307,78.078,0.672187
2025-01-01 00:11:08,23.425,60.559,107.065,46.19,79.805,0.69785
2025-01-01 00:11:09,22.417,59.855,106.389,46.273,79.801,0.707449
2025-01-01 00:11:10,24.104,58.098,107.072,46.976,80.453,0.668276
2025-01-01 00:11:11,23.861,58.347,108.194,46.2,78.894,0.676147
2025-01-01 00:11:12,23.381,57.571,106.384,45.582,79.606,0.677391
2025-01-01 00:11:13,23.092,59.586,107.65,44.994,79.665,0.708346
2025-01-01 00:11:14,24.181,58.664,107.417,44.859,78.939,0.67574
2025-01-01 00:11:15,23.951,56.98,106.743,46.353,78.736,0.652893
2025-01-01 00:11:16,24.981,59.079,107.241,46.742,77.394,0.636739
2025-01-01 00:11:17,24.013,59.45,105.992,45.409,79.047,0.671624
2025-01-01 00:11:18,24.01,60.007,107.702,46.34,79.16,0.681735
2025-01-01 00:11:19,23.747,59.003,106.255,46.011,80.7,0.683818
2025-01-01 00:11:20,24.252,58.737,108.719,46.741,80.872,0.685408
2025-01-01 00:11:21,24.17,61.129,107.58,46.876,79.622,0.684941
2025-01-01 00:11:22,24.497,59.182,107.125,44.388,81.978,0.695864
2025-01-01 00:11:23,23.624,59.928,108.881,47.045,79.784,0.696493
2025-01-01 00:11:24,23.681,58.701,106.712,46.44,80.85,0.684522
2025-01-01 00:11:25,23.673,59.964,107.018,45.833,79.545,0.689436
2025-01-01 00:11:26,24.322,57.851,105.957,45.876,78.351,0.645995
2025-01-01 00:11:27,24.69,58.878,109.116,46.325,79.263,0.671462
2025-01-01 00:11:28,23.725,58.165,109.698,45.919,81.597,0.708557
2025-01-01 00:11:29,23.757,58.801,106.169,45.595,79.566,0.676208
2025-01-01 00:11:30,24.14,60.69,107.044,45.802,79.377,0.684251
2025-01-01 00:11:31,23.875,58.86,107.946,45.56,79.987,0.689573
2025-01-01 00:11:32,24.488,60.224,107.376,47.495,79.579,0.666939
2025-01-01 00:11:33,22.901,61.056,107.874,46.488,81.533,0.725744
2025-01-01 00:11:34,23.628,59.544,107.801,48.272,82.418,0.697627
2025-01-01 00:11:35,23.665,60.599,108.338,46.794,80.217,0.701011
2025-01-01 00:11:36,22.911,60.169,106.981,46.996,80.913,0.707202
2025-01-01 00:11:37,23.604,59.788,108.145,45.704,81.485,0.711402
2025-01-01 00:11:38,23.643,60.455,106.845,46.408,80.504,0.695137
2025-01-01 00:11:39,24.015,61.578,107.558,46.671,79.374,0.690231
2025-01-01 00:11:40,24.687,59.134,106.24,46.134,79.991,0.65991
2025-01-01 00:11:41,24.023,58.846,107.579,46.303,81.031,0.686844
2025-01-01 00:11:42,23.645,58.82,107.416,47.043,81.063,0.688354
2025-01-01 00:11:43,24.147,60.866,108.936,47.092,78.494,0.683315
