time,温度,湿度,A,B,C,label
2025-01-01 00:06:39,26.44,56.71,95.14,51.86,76.96,0
2025-01-01 00:06:40,26.34,56.66,95.17,51.84,76.88,0
2025-01-01 00:06:41,26.36,56.63,95.18,51.87,76.99,0
2025-01-01 00:06:42,26.26,56.56,95.2,51.78,76.96,0
2025-01-01 00:06:43,26.31,56.55,95.16,51.85,76.83,0
2025-01-01 00:06:44,26.3,56.54,95.35,51.74,76.72,0
2025-01-01 00:06:45,26.29,56.58,95.37,51.8,76.82,0
2025-01-01 00:06:46,26.3,56.41,95.35,51.8,76.87,0
2025-01-01 00:06:47,26.38,56.44,95.32,51.75,76.71,0
2025-01-01 00:06:48,26.19,56.36,95.34,51.75,76.73,0
2025-01-01 00:06:49,26.27,56.35,95.39,51.71,76.76,0
2025-01-01 00:06:50,26.23,56.27,95.39,51.69,76.66,0
2025-01-01 00:06:51,26.13,56.25,95.49,51.7,76.71,0
2025-01-01 00:06:52,26.2,56.23,95.49,51.66,76.69,0
2025-01-01 00:06:53,26.11,56.08,95.49,51.72,76.71,0
2025-01-01 00:06:54,26.17,56.23,95.53,51.64,76.61,0
2025-01-01 00:06:55,26.08,56.17,95.61,51.6,76.59,0
2025-01-01 00:06:56,26.08,56.13,95.51,51.48,76.57,0
2025-01-01 00:06:57,26.0,56.04,95.6,51.55,76.65,0
2025-01-01 00:06:58,26.06,56.05,95.67,51.49,76.61,0
2025-01-01 00:06:59,26.02,56.03,95.62,51.45,76.57,0
2025-01-01 00:07:00,26.02,55.92,95.66,51.56,76.45,0
2025-01-01 00:07:01,26.07,55.88,95.77,51.47,76.52,0
2025-01-01 00:07:02,25.94,55.88,95.77,51.41,76.51,0
2025-01-01 00:07:03,25.92,55.85,95.75,51.31,76.45,0
2025-01-01 00:07:04,26.05,55.86,95.84,51.4,76.44,0
2025-01-01 00:07:05,25.94,55.73,95.93,51.43,76.46,0
2025-01-01 00:07:06,25.91,55.76,95.94,51.4,76.38,0
2025-01-01 00:07:07,25.84,55.73,96.02,51.28,76.31,0
2025-01-01 00:07:08,25.86,55.69,95.99,51.33,76.36,0
2025-01-01 00:07:09,25.91,55.57,95.98,51.29,76.27,0
2025-01-01 00:07:10,25.81,55.7,96.06,51.28,76.27,0
2025-01-01 00:07:11,25.76,55.57,96.08,51.31,76.35,0
2025-01-01 00:07:12,25.72,55.57,96.16,51.27,76.38,0
2025-01-01 00:07:13,25.71,55.48,96.11,51.18,76.31,0
2025-01-01 00:07:14,25.79,55.48,96.2,51.17,76.23,0
2025-01-01 00:07:15,25.82,55.37,96.27,51.24,76.26,0
2025-01-01 00:07:16,25.69,55.4,96.29,51.18,76.14,0
2025-01-01 00:07:17,25.76,55.32,96.33,51.06,76.26,0
2025-01-01 00:07:18,25.58,55.38,96.49,50.98,76.23,0
2025-01-01 00:07:19,25.61,55.35,96.43,50.99,76.23,0
2025-01-01 00:07:20,25.71,55.28,96.51,50.93,76.15,0
2025-01-01 00:07:21,25.62,55.33,96.53,50.95,76.18,0
2025-01-01 00:07:22,25.52,55.26,96.61,50.91,76.15,0
2025-01-01 00:07:23,25.57,55.17,96.6,51.01,76.15,0
2025-01-01 00:07:24,25.52,55.13,96.69,50.87,76.12,0
2025-01-01 00:07:25,25.59,55.2,96.67,50.75,76.19,0
2025-01-01 00:07:26,25.47,55.14,96.65,50.86,76.07,0
2025-01-01 00:07:27,25.52,55.07,96.75,50.77,76.15,0
2025-01-01 00:07:28,25.47,55.07,96.94,50.68,76.19,0
2025-01-01 00:07:29,25.45,54.96,96.83,50.71,76.14,0
2025-01-01 00:07:30,25.42,55.05,96.87,50.69,76.03,0
2025-01-01 00:07:31,25.42,54.99,96.97,50.53,76.09,0
2025-01-01 00:07:32,25.41,54.93,97.1,50.58,76.11,0
2025-01-01 00:07:33,25.42,54.79,97.11,50.57,76.06,0
2025-01-01 00:07:34,25.36,54.83,97.11,50.57,76.0,0
2025-01-01 00:07:35,25.27,54.85,97.14,50.57,76.08,0
2025-01-01 00:07:36,25.22,54.76,97.31,50.45,76.02,0
2025-01-01 00:07:37,25.31,54.8,97.29,50.44,76.11,0
2025-01-01 00:07:38,25.35,54.78,97.36,50.4,75.99,0
2025-01-01 00:07:39,25.27,54.72,97.48,50.44,75.95,0
2025-01-01 00:07:40,25.28,54.62,97.44,50.38,76.13,0
2025-01-01 00:07:41,25.36,54.67,97.5,50.37,76.07,0
2025-01-01 00:07:42,25.17,54.7,97.58,50.33,76.05,0
2025-01-01 00:07:43,25.19,54.62,97.59,50.25,75.96,0
2025-01-01 00:07:44,25.17,54.59,97.7,50.32,76.01,0
2025-01-01 00:07:45,25.16,54.47,97.71,50.24,76.05,0
2025-01-01 00:07:46,25.09,54.49,97.71,50.16,76.05,0
2025-01-01 00:07:47,25.11,54.49,97.85,50.14,75.97,0
2025-01-01 00:07:48,25.1,54.46,97.93,50.08,75.89,0
2025-01-01 00:07:49,25.1,54.38,97.91,50.11,75.98,0
2025-01-01 00:07:50,25.08,54.41,98.05,49.97,76.06,0
2025-01-01 00:07:51,25.02,54.33,98.08,49.92,76.02,0
2025-01-01 00:07:52,24.93,54.25,98.05,50.03,75.97,0
2025-01-01 00:07:53,25.04,54.27,98.1,49.89,76.06,0
2025-01-01 00:07:54,24.94,54.24,98.26,49.93,76.06,0
2025-01-01 00:07:55,25.0,54.22,98.24,49.85,76.02,0
2025-01-01 00:07:56,24.86,54.16,98.38,49.84,76.01,0
2025-01-01 00:07:57,24.85,54.17,98.38,49.85,76.06,0
2025-01-01 00:07:58,24.77,54.11,98.41,49.74,76.0,0
2025-01-01 00:07:59,24.77,54.08,98.49,49.75,76.02,0
2025-01-01 00:08:00,24.79,54.11,98.58,49.7,76.1,0
2025-01-01 00:08:01,24.87,54.01,98.7,49.72,75.96,0
2025-01-01 00:08:02,24.83,54.12,98.67,49.6,76.07,0
2025-01-01 00:08:03,24.78,54.05,98.8,49.63,75.96,0
2025-01-01 00:08:04,24.8,54.05,98.83,49.58,75.96,0
2025-01-01 00:08:05,24.75,54.0,98.9,49.6,76.02,0
2025-01-01 00:08:06,24.73,53.89,98.97,49.5,76.05,0
2025-01-01 00:08:07,24.67,53.91,99.07,49.46,75.97,0
2025-01-01 00:08:08,24.75,53.96,99.02,49.48,76.03,0
2025-01-01 00:08:09,24.66,53.88,99.14,49.38,76.03,0
2025-01-01 00:08:10,24.58,53.8,99.21,49.35,76.1,0
2025-01-01 00:08:11,24.68,53.78,99.29,49.38,76.1,0
2025-01-01 00:08:12,24.59,53.82,99.36,49.26,76.13,0
2025-01-01 00:08:13,24.61,53.72,99.4,49.32,76.08,0
2025-01-01 00:08:14,24.6,53.86,99.42,49.19,76.12,0
2025-01-01 00:08:15,24.56,53.7,99.59,49.16,76.15,0
2025-01-01 00:08:16,24.48,53.77,99.68,49.16,76.09,0
2025-01-01 00:08:17,24.53,53.64,99.64,49.17,76.04,0
2025-01-01 00:08:18,24.47,53.6,99.68,49.21,76.08,0
2025-01-01 00:08:19,24.49,53.6,99.76,49.15,76.17,0
2025-01-01 00:08:20,24.46,53.64,99.82,49.05,76.11,0
2025-01-01 00:08:21,24.37,53.71,99.96,48.98,76.11,0
2025-01-01 00:08:22,24.41,53.57,99.99,49.01,76.18,0
2025-01-01 00:08:23,24.39,53.52,99.91,48.98,76.16,0
2025-01-01 00:08:24,24.36,53.65,100.1,48.95,76.26,0
2025-01-01 00:08:25,24.35,53.49,100.18,49.04,76.17,0
2025-01-01 00:08:26,24.33,53.4,100.24,48.86,76.22,0
2025-01-01 00:08:27,24.28,53.48,100.32,48.82,76.26,0
2025-01-01 00:08:28,24.24,53.34,100.32,48.83,76.39,0
2025-01-01 00:08:29,24.27,53.31,100.37,48.87,76.39,0
2025-01-01 00:08:30,24.15,53.27,100.55,48.82,76.25,0
2025-01-01 00:08:31,24.24,53.21,100.52,48.79,76.36,0
2025-01-01 00:08:32,24.14,53.32,100.54,48.76,76.28,0
2025-01-01 00:08:33,24.16,53.24,100.68,48.76,76.33,0
2025-01-01 00:08:34,24.16,53.2,100.69,48.69,76.49,0
2025-01-01 00:08:35,24.08,53.32,100.82,48.68,76.46,0
2025-01-01 00:08:36,24.14,53.25,100.83,48.7,76.45,0
2025-01-01 00:08:37,24.07,53.14,100.88,48.58,76.41,0
2025-01-01 00:08:38,24.14,53.16,100.95,48.6,76.47,0
2025-01-01 00:08:39,23.95,53.14,101.03,48.63,76.42,0
2025-01-01 00:08:40,23.95,53.18,101.04,48.49,76.43,0
2025-01-01 00:08:41,24.01,53.09,101.03,48.57,76.55,0
2025-01-01 00:08:42,24.04,53.05,101.19,48.5,76.53,0
2025-01-01 00:08:43,24.02,53.05,101.26,48.5,76.6,0
2025-01-01 00:08:44,24.0,53.1,101.32,48.53,76.56,0
2025-01-01 00:08:45,23.9,53.11,101.41,48.42,76.54,0
2025-01-01 00:08:46,23.94,53.05,101.45,48.43,76.67,0
2025-01-01 00:08:47,23.96,53.01,101.55,48.35,76.63,0
2025-01-01 00:08:48,23.98,52.97,101.52,48.35,76.57,0
2025-01-01 00:08:49,23.83,52.95,101.55,48.36,76.69,0
2025-01-01 00:08:50,23.81,53.02,101.7,48.39,76.64,0
2025-01-01 00:08:51,23.88,52.87,101.78,48.33,76.72,0
2025-01-01 00:08:52,23.76,52.87,101.82,48.26,76.74,0
2025-01-01 00:08:53,23.73,52.93,101.79,48.31,76.77,0
2025-01-01 00:08:54,23.75,52.9,101.92,48.24,76.71,0
2025-01-01 00:08:55,23.66,52.87,101.89,48.26,76.77,0
2025-01-01 00:08:56,23.78,52.82,102.01,48.27,76.83,0
2025-01-01 00:08:57,23.74,52.84,102.0,48.26,76.86,0
2025-01-01 00:08:58,23.66,52.79,102.14,48.2,76.88,0
2025-01-01 00:08:59,23.76,52.84,102.13,48.22,76.95,0
2025-01-01 00:09:00,23.69,52.82,102.35,48.23,76.92,0
2025-01-01 00:09:01,23.71,52.76,102.31,48.15,77.01,0
2025-01-01 00:09:02,23.6,52.81,102.39,48.08,76.98,0
2025-01-01 00:09:03,23.51,52.75,102.46,48.11,76.99,0
2025-01-01 00:09:04,23.7,52.68,102.42,48.2,77.11,0
2025-01-01 00:09:05,23.58,52.73,102.59,48.08,77.02,0
2025-01-01 00:09:06,23.63,52.75,102.61,48.06,77.17,0
2025-01-01 00:09:07,23.52,52.64,102.65,48.17,77.14,0
2025-01-01 00:09:08,23.55,52.66,102.69,48.11,77.0,0
2025-01-01 00:09:09,23.5,52.63,102.68,48.09,77.14,0
2025-01-01 00:09:10,23.58,52.68,102.77,48.06,77.17,0
2025-01-01 00:09:11,23.46,52.6,102.8,48.0,77.24,0
2025-01-01 00:09:12,23.49,52.54,102.94,48.02,77.25,0
2025-01-01 00:09:13,23.49,52.56,102.97,48.02,77.25,0
2025-01-01 00:09:14,23.42,52.51,102.98,47.96,77.27,0
2025-01-01 00:09:15,23.4,52.52,103.03,48.03,77.35,0
2025-01-01 00:09:16,23.44,52.48,103.03,47.97,77.33,0
2025-01-01 00:09:17,23.36,52.46,103.08,48.0,77.39,0
2025-01-01 00:09:18,23.39,52.46,103.17,47.97,77.41,0
2025-01-01 00:09:19,23.3,52.5,103.15,47.99,77.46,0
2025-01-01 00:09:20,23.34,52.6,103.3,47.96,77.47,0
2025-01-01 00:09:21,23.22,52.44,103.29,48.05,77.48,0
2025-01-01 00:09:22,23.29,52.4,103.47,47.99,77.63,0
2025-01-01 00:09:23,23.32,52.45,103.44,48.02,77.47,0
2025-01-01 00:09:24,23.25,52.45,103.47,47.93,77.6,0
2025-01-01 00:09:25,23.33,52.46,103.51,48.05,77.61,0
2025-01-01 00:09:26,23.14,52.34,103.64,47.99,77.65,0
2025-01-01 00:09:27,23.2,52.47,103.68,48.11,77.69,0
2025-01-01 00:09:28,23.21,52.29,103.72,47.94,77.74,0
2025-01-01 00:09:29,23.13,52.32,103.65,47.97,77.74,0
2025-01-01 00:09:30,23.14,52.38,103.67,48.02,77.86,0
2025-01-01 00:09:31,23.12,52.29,103.76,48.07,77.84,0
2025-01-01 00:09:32,23.11,52.34,103.76,48.05,77.88,0
2025-01-01 00:09:33,23.1,52.26,103.81,48.04,77.96,0
2025-01-01 00:09:34,23.07,52.32,103.79,47.99,77.93,0
2025-01-01 00:09:35,23.04,52.24,103.9,48.04,77.96,0
2025-01-01 00:09:36,22.96,52.17,103.94,48.05,77.86,0
2025-01-01 00:09:37,23.03,52.24,104.08,48.02,78.06,0
2025-01-01 00:09:38,23.05,52.15,104.08,48.05,78.1,0
2025-01-01 00:09:39,23.22,52.14,104.17,48.04,78.12,0
2025-01-01 00:09:40,23.01,52.21,104.09,48.07,78.07,0
2025-01-01 00:09:41,23.03,52.2,104.09,48.04,78.24,0
2025-01-01 00:09:42,22.95,52.23,104.15,48.11,78.25,0
2025-01-01 00:09:43,23.06,52.2,104.25,48.09,78.31,0
2025-01-01 00:09:44,22.92,52.23,104.24,48.09,78.29,0
2025-01-01 00:09:45,22.95,52.18,104.3,48.18,78.37,0
2025-01-01 00:09:46,22.97,52.16,104.27,48.16,78.4,0
2025-01-01 00:09:47,22.98,52.14,104.34,48.05,78.37,0
2025-01-01 00:09:48,22.94,52.14,104.41,48.13,78.45,0
2025-01-01 00:09:49,22.82,52.16,104.26,48.14,78.39,0
2025-01-01 00:09:50,22.93,52.19,104.46,48.24,78.46,0
2025-01-01 00:09:51,22.94,52.19,104.45,48.23,78.49,0
2025-01-01 00:09:52,22.8,52.1,104.47,48.14,78.64,0
2025-01-01 00:09:53,22.81,52.14,104.49,48.12,78.63,0
2025-01-01 00:09:54,22.71,52.11,104.48,48.32,78.7,0
2025-01-01 00:09:55,22.8,52.17,104.53,48.26,78.7,0
2025-01-01 00:09:56,22.8,52.17,104.63,48.27,78.65,0
2025-01-01 00:09:57,22.72,52.09,104.63,48.21,78.89,0
2025-01-01 00:09:58,22.83,52.12,104.65,48.28,78.76,0
2025-01-01 00:09:59,22.75,52.1,104.61,48.32,78.84,0
2025-01-01 00:10:00,22.63,52.04,104.67,48.42,78.91,0
2025-01-01 00:10:01,22.65,52.1,104.63,48.39,78.9,0
2025-01-01 00:10:02,22.7,52.14,104.67,48.29,78.93,0
2025-01-01 00:10:03,22.74,51.99,104.61,48.36,79.03,0
2025-01-01 00:10:04,22.74,52.04,104.75,48.46,78.94,0
2025-01-01 00:10:05,22.65,52.06,104.81,48.39,79.08,0
2025-01-01 00:10:06,22.53,52.02,104.83,48.39,79.12,0
2025-01-01 00:10:07,22.66,52.03,104.83,48.41,79.14,0
2025-01-01 00:10:08,22.66,52.05,104.81,48.49,79.23,0
2025-01-01 00:10:09,22.51,52.1,104.84,48.52,79.29,0
2025-01-01 00:10:10,22.54,52.0,104.86,48.49,79.36,0
2025-01-01 00:10:11,22.55,52.0,104.89,48.49,79.29,0
2025-01-01 00:10:12,22.6,52.01,104.89,48.55,79.27,0
2025-01-01 00:10:13,22.58,52.11,104.91,48.61,79.42,0
2025-01-01 00:10:14,22.49,52.11,104.93,48.7,79.39,0
2025-01-01 00:10:15,22.64,52.06,104.96,48.65,79.46,0
2025-01-01 00:10:16,22.59,52.02,104.84,48.61,79.5,0
2025-01-01 00:10:17,22.54,52.01,105.01,48.6,79.56,0
2025-01-01 00:10:18,22.42,52.05,104.95,48.74,79.54,0
2025-01-01 00:10:19,22.56,52.06,105.0,48.74,79.66,0
2025-01-01 00:10:20,22.45,52.05,105.06,48.82,79.63,0
2025-01-01 00:10:21,22.5,51.94,105.01,48.82,79.61,0
2025-01-01 00:10:22,22.41,51.99,104.97,48.76,79.77,0
2025-01-01 00:10:23,22.47,51.99,104.95,48.9,79.87,0
2025-01-01 00:10:24,22.42,51.97,105.02,48.86,79.82,0
2025-01-01 00:10:25,22.47,51.91,105.06,48.91,79.85,0
2025-01-01 00:10:26,22.42,52.0,104.91,49.01,79.91,0
2025-01-01 00:10:27,22.44,52.05,104.95,48.99,79.93,0
2025-01-01 00:10:28,22.45,51.89,105.0,48.96,80.01,0
2025-01-01 00:10:29,22.42,51.96,104.96,49.01,79.98,0
2025-01-01 00:10:30,22.43,51.98,104.85,49.03,80.02,0
2025-01-01 00:10:31,22.29,51.94,105.0,49.14,80.12,0
2025-01-01 00:10:32,22.34,52.02,104.97,49.07,80.09,0
2025-01-01 00:10:33,22.27,51.98,105.0,49.13,80.17,0
2025-01-01 00:10:34,22.3,52.03,104.92,49.21,80.18,0
2025-01-01 00:10:35,22.3,51.93,104.96,49.25,80.29,0
2025-01-01 00:10:36,22.38,52.03,104.92,49.21,80.27,0
2025-01-01 00:10:37,22.39,51.95,105.02,49.3,80.44,0
2025-01-01 00:10:38,22.29,52.04,105.08,49.26,80.31,0
2025-01-01 00:10:39,22.21,52.05,104.86,49.3,80.45,0
2025-01-01 00:10:40,22.3,52.03,104.96,49.42,80.42,0
2025-01-01 00:10:41,22.25,51.98,104.98,49.43,80.53,0
2025-01-01 00:10:42,22.34,51.96,105.01,49.49,80.58,0
2025-01-01 00:10:43,22.36,51.94,104.89,49.41,80.62,0
2025-01-01 00:10:44,22.21,52.06,104.97,49.52,80.64,0
2025-01-01 00:10:45,22.2,51.99,104.95,49.55,80.66,0
2025-01-01 00:10:46,22.22,51.93,104.82,49.64,80.64,0
2025-01-01 00:10:47,22.25,52.09,104.8,49.59,80.79,0
2025-01-01 00:10:48,22.23,52.18,104.77,49.66,80.77,0
2025-01-01 00:10:49,22.26,52.06,104.8,49.66,80.73,0
2025-01-01 00:10:50,22.24,52.06,104.85,49.73,80.88,0
2025-01-01 00:10:51,22.21,52.01,104.76,49.77,80.97,0
2025-01-01 00:10:52,22.19,52.06,104.74,49.8,80.97,0
2025-01-01 00:10:53,22.29,52.02,104.75,49.79,81.01,0
2025-01-01 00:10:54,22.17,52.02,104.79,49.85,80.97,0
2025-01-01 00:10:55,22.25,52.13,104.73,49.85,81.08,0
2025-01-01 00:10:56,22.13,52.08,104.6,49.92,81.02,0
2025-01-01 00:10:57,22.24,52.07,104.67,49.88,81.12,0
2025-01-01 00:10:58,22.23,51.96,104.72,49.96,81.11,0
2025-01-01 00:10:59,22.1,52.18,104.59,49.92,81.26,0
2025-01-01 00:11:00,22.16,52.05,104.62,49.96,81.3,0
2025-01-01 00:11:01,22.19,52.13,104.61,50.13,81.28,0
2025-01-01 00:11:02,22.07,52.14,104.67,50.02,81.3,0
2025-01-01 00:11:03,22.15,52.12,104.49,50.16,81.48,0
2025-01-01 00:11:04,22.13,52.08,104.43,50.15,81.45,0
2025-01-01 00:11:05,22.14,52.13,104.45,50.12,81.48,0
2025-01-01 00:11:06,22.16,52.06,104.54,50.24,81.54,0
2025-01-01 00:11:07,22.04,52.08,104.42,50.27,81.6,0
2025-01-01 00:11:08,22.14,52.14,104.35,50.34,81.5,0
2025-01-01 00:11:09,22.18,52.15,104.45,50.34,81.58,0
2025-01-01 00:11:10,22.06,52.16,104.36,50.34,81.59,0
2025-01-01 00:11:11,22.08,52.19,104.2,50.4,81.61,0
2025-01-01 00:11:12,22.02,52.11,104.18,50.34,81.66,0
2025-01-01 00:11:13,22.17,52.17,104.25,50.46,81.73,0
2025-01-01 00:11:14,22.07,52.15,104.28,50.56,81.68,0
2025-01-01 00:11:15,22.02,52.2,104.12,50.53,81.76,0
2025-01-01 00:11:16,22.17,52.29,104.15,50.59,81.89,0
2025-01-01 00:11:17,22.03,52.2,104.11,50.61,81.88,0
2025-01-01 00:11:18,21.98,52.21,104.06,50.6,82.01,0
2025-01-01 00:11:19,21.98,52.28,104.1,50.74,81.92,0
2025-01-01 00:11:20,22.07,52.29,104.0,50.66,82.0,0
2025-01-01 00:11:21,21.92,52.31,103.96,50.68,82.11,0
2025-01-01 00:11:22,22.01,52.27,104.02,50.68,82.02,0
2025-01-01 00:11:23,22.03,52.34,103.89,50.69,82.05,0
2025-01-01 00:11:24,22.0,52.3,103.86,50.81,82.03,0
2025-01-01 00:11:25,22.08,52.33,103.87,50.84,82.2,0
2025-01-01 00:11:26,22.05,52.4,103.78,50.84,82.3,0
2025-01-01 00:11:27,22.07,52.37,103.65,50.81,82.23,0
2025-01-01 00:11:28,22.03,52.32,103.68,50.99,82.28,0
2025-01-01 00:11:29,21.96,52.36,103.59,50.92,82.26,0
2025-01-01 00:11:30,22.0,52.31,103.58,50.94,82.17,0
2025-01-01 00:11:31,22.12,52.44,103.52,51.0,82.29,0
2025-01-01 00:11:32,22.1,52.5,103.51,51.08,82.39,0
2025-01-01 00:11:33,21.95,52.39,103.46,51.03,82.4,0
2025-01-01 00:11:34,22.01,52.42,103.41,51.03,82.41,0
2025-01-01 00:11:35,21.95,52.49,103.26,51.17,82.54,0
2025-01-01 00:11:36,21.99,52.32,103.3,51.13,82.45,0
2025-01-01 00:11:37,21.98,52.54,103.3,51.12,82.46,0
2025-01-01 00:11:38,21.99,52.47,103.25,51.16,82.59,0
2025-01-01 00:11:39,22.1,52.54,103.17,51.21,82.58,0
2025-01-01 00:11:40,22.06,52.48,103.13,51.25,82.6,0
2025-01-01 00:11:41,21.93,52.54,103.07,51.29,82.63,0
2025-01-01 00:11:42,22.06,52.49,103.11,51.21,82.71,0
2025-01-01 00:11:43,22.02,52.51,103.0,51.38,82.61,0
2025-01-01 00:11:44,22.03,52.44,102.88,51.43,82.72,0
2025-01-01 00:11:45,21.94,52.57,102.98,51.28,82.72,0
2025-01-01 00:11:46,22.07,52.69,102.82,51.33,82.91,0
2025-01-01 00:11:47,22.08,52.65,102.73,51.42,82.82,0
2025-01-01 00:11:48,22.02,52.7,102.76,51.39,82.93,0
2025-01-01 00:11:49,22.02,52.68,102.74,51.41,82.89,0
2025-01-01 00:11:50,21.97,52.58,102.63,51.61,82.82,0
2025-01-01 00:11:51,22.0,52.71,102.57,51.5,82.88,0
2025-01-01 00:11:52,22.01,52.65,102.4,51.59,83.02,0
2025-01-01 00:11:53,22.01,52.72,102.5,51.56,83.04,0
2025-01-01 00:11:54,21.99,52.79,102.41,51.58,82.96,0
2025-01-01 00:11:55,22.02,52.7,102.31,51.55,83.0,0
2025-01-01 00:11:56,22.11,52.82,102.38,51.55,83.08,0
2025-01-01 00:11:57,21.94,52.74,102.18,51.69,83.08,0
2025-01-01 00:11:58,22.06,52.82,102.29,51.58,83.19,0
2025-01-01 00:11:59,22.07,52.76,102.17,51.69,83.14,0
2025-01-01 00:12:00,21.97,52.79,102.16,51.69,83.21,0
2025-01-01 00:12:01,21.97,52.8,102.06,51.64,83.18,0
2025-01-01 00:12:02,22.02,52.87,101.94,51.74,83.26,0
2025-01-01 00:12:03,22.05,52.83,101.87,51.8,83.29,0
2025-01-01 00:12:04,21.95,52.92,101.73,51.76,83.36,0
2025-01-01 00:12:05,21.97,52.87,101.81,51.69,83.26,0
2025-01-01 00:12:06,22.05,52.9,101.7,51.82,83.34,0
2025-01-01 00:12:07,22.04,52.94,101.67,51.79,83.36,0
2025-01-01 00:12:08,22.0,52.96,101.55,51.81,83.32,0
2025-01-01 00:12:09,21.98,53.01,101.55,51.87,83.36,0
2025-01-01 00:12:10,22.06,53.04,101.5,51.8,83.41,0
2025-01-01 00:12:11,22.06,53.03,101.31,51.86,83.53,0
2025-01-01 00:12:12,22.02,53.01,101.38,51.88,83.5,0
2025-01-01 00:12:13,21.98,53.11,101.33,51.87,83.48,0
2025-01-01 00:12:14,22.1,53.13,101.18,51.93,83.48,0
2025-01-01 00:12:15,22.06,53.12,101.17,51.96,83.5,0
2025-01-01 00:12:16,22.0,53.11,101.12,51.97,83.55,0
2025-01-01 00:12:17,22.02,53.28,101.07,51.98,83.53,0
2025-01-01 00:12:18,22.09,53.22,101.05,51.98,83.6,0
2025-01-01 00:12:19,22.05,53.17,100.95,51.98,83.57,0
2025-01-01 00:12:20,22.13,53.29,100.82,51.9,83.59,0
2025-01-01 00:12:21,22.09,53.21,100.88,51.97,83.61,0
2025-01-01 00:12:22,22.01,53.19,100.76,51.85,83.68,0
2025-01-01 00:12:23,22.08,53.44,100.8,51.96,83.64,0
2025-01-01 00:12:24,22.14,53.39,100.54,51.88,83.63,0
2025-01-01 00:12:25,22.13,53.35,100.61,51.92,83.56,0
2025-01-01 00:12:26,22.14,53.3,100.4,51.99,83.73,0
2025-01-01 00:12:27,22.1,53.34,100.43,51.97,83.64,0
2025-01-01 00:12:28,22.08,53.42,100.39,52.0,83.67,0
2025-01-01 00:12:29,22.11,53.3,100.32,52.06,83.66,0
2025-01-01 00:12:30,22.09,53.45,100.31,51.97,83.72,0
2025-01-01 00:12:31,22.03,53.46,100.29,52.01,83.76,0
2025-01-01 00:12:32,22.15,53.48,100.08,52.04,83.79,0
2025-01-01 00:12:33,22.14,53.46,100.13,52.03,83.76,0
2025-01-01 00:12:34,22.2,53.5,99.96,51.96,83.72,0
2025-01-01 00:12:35,22.18,53.46,99.87,51.9,83.81,0
2025-01-01 00:12:36,22.15,53.56,99.82,51.94,83.85,0
2025-01-01 00:12:37,22.14,53.62,99.77,52.01,83.9,0
2025-01-01 00:12:38,22.2,53.6,99.76,51.98,83.85,0
2025-01-01 00:12:39,22.16,53.64,99.7,51.94,83.81,0
2025-01-01 00:12:40,22.12,53.59,99.56,52.0,83.83,0
2025-01-01 00:12:41,22.22,53.7,99.46,52.02,83.92,0
2025-01-01 00:12:42,22.15,53.74,99.46,51.99,83.83,0
2025-01-01 00:12:43,22.12,53.73,99.43,51.96,83.84,0
2025-01-01 00:12:44,22.2,53.78,99.37,51.98,83.88,0
2025-01-01 00:12:45,22.28,53.74,99.34,52.03,83.94,0
2025-01-01 00:12:46,22.22,53.8,99.3,51.89,83.88,0
2025-01-01 00:12:47,22.22,53.91,99.21,51.9,83.92,0
2025-01-01 00:12:48,22.22,53.84,99.18,51.88,84.02,0
2025-01-01 00:12:49,22.3,53.95,99.04,51.93,83.87,0
2025-01-01 00:12:50,22.24,53.95,99.07,51.87,83.93,0
2025-01-01 00:12:51,22.26,53.88,98.97,51.88,83.95,0
2025-01-01 00:12:52,22.26,53.94,98.88,51.9,83.95,0
2025-01-01 00:12:53,22.25,54.02,98.91,51.91,84.02,0
2025-01-01 00:12:54,22.23,54.04,98.71,51.82,83.94,0
2025-01-01 00:12:55,22.36,54.1,98.71,51.8,83.97,0
2025-01-01 00:12:56,22.33,54.09,98.55,51.82,83.98,0
2025-01-01 00:12:57,22.35,54.0,98.57,51.86,84.03,0
2025-01-01 00:12:58,22.37,54.17,98.48,51.75,83.97,0
2025-01-01 00:12:59,22.39,54.23,98.5,51.85,84.01,0
2025-01-01 00:13:00,22.32,54.19,98.49,51.77,84.07,0
2025-01-01 00:13:01,22.34,54.29,98.27,51.83,83.96,0
2025-01-01 00:13:02,22.3,54.26,98.33,51.74,83.92,0
2025-01-01 00:13:03,22.37,54.27,98.25,51.82,84.0,0
2025-01-01 00:13:04,22.48,54.31,98.15,51.67,83.99,0
2025-01-01 00:13:05,22.38,54.38,98.13,51.68,84.01,0
2025-01-01 00:13:06,22.44,54.44,98.1,51.76,84.0,0
2025-01-01 00:13:07,22.44,54.45,97.93,51.69,83.96,0
2025-01-01 00:13:08,22.45,54.48,97.91,51.57,83.98,0
2025-01-01 00:13:09,22.48,54.47,97.9,51.65,83.93,0
2025-01-01 00:13:10,22.47,54.43,97.93,51.68,83.97,0
2025-01-01 00:13:11,22.43,54.5,97.76,51.69,84.0,0
2025-01-01 00:13:12,22.43,54.63,97.71,51.65,83.96,0
2025-01-01 00:13:13,22.5,54.58,97.56,51.69,84.05,0
2025-01-01 00:13:14,22.47,54.54,97.62,51.58,84.0,0
2025-01-01 00:13:15,22.51,54.65,97.62,51.58,83.93,0
2025-01-01 00:13:16,22.58,54.73,97.65,51.47,83.99,0
2025-01-01 00:13:17,22.42,54.71,97.41,51.6,83.93,0
